ID,Daypart,Visit#Daypart
828243,5 PM - before 9 PM,2
828245,5 PM - before 9 PM,4
828245,9 AM - before 11 AM,4
828258,2 PM - before 5 PM,1
828258,5 PM - before 9 PM,2
828262,5 PM - before 9 PM,2
828264,11 AM - before 2 PM,1
828264,5 PM - before 9 PM,2
828268,2 PM - before 5 PM,1
828268,5 PM - before 9 PM,2
828284,2 PM - before 5 PM,3
828284,5 PM - before 9 PM,3
828284,Before 9 AM,2
828291,2 PM - before 5 PM,2
828291,9 AM - before 11 AM,2
828321,Before 9 AM,3
828322,11 AM - before 2 PM,2
828322,5 PM - before 9 PM,4
828322,Before 9 AM,2
828324,5 PM - before 9 PM,5
828324,9 AM - before 11 AM,10
828347,5 PM - before 9 PM,8
828353,5 PM - before 9 PM,4
828353,9 PM or later,1
828355,2 PM - before 5 PM,3
828355,5 PM - before 9 PM,3
828365,2 PM - before 5 PM,2
828365,9 AM - before 11 AM,2
828394,11 AM - before 2 PM,4
828394,5 PM - before 9 PM,5
828409,11 AM - before 2 PM,20
828416,2 PM - before 5 PM,3
828416,Before 9 AM,2
828475,5 PM - before 9 PM,4
828475,Before 9 AM,2
828479,2 PM - before 5 PM,1
828479,Before 9 AM,3
828489,5 PM - before 9 PM,2
828495,5 PM - before 9 PM,2
828495,9 PM or later,2
828497,2 PM - before 5 PM,2
828497,5 PM - before 9 PM,6
828499,5 PM - before 9 PM,4
828499,9 AM - before 11 AM,4
828500,2 PM - before 5 PM,4
828500,5 PM - before 9 PM,4
828506,5 PM - before 9 PM,15
828507,11 AM - before 2 PM,15
828507,5 PM - before 9 PM,20
828507,Before 9 AM,20
828511,Before 9 AM,30
828516,9 PM or later,6
828516,Before 9 AM,7
828520,5 PM - before 9 PM,20
828520,Before 9 AM,20
828531,11 AM - before 2 PM,1
828531,5 PM - before 9 PM,2
828534,5 PM - before 9 PM,4
828544,9 AM - before 11 AM,2
828544,Before 9 AM,5
828549,5 PM - before 9 PM,3
828562,Before 9 AM,15
828573,5 PM - before 9 PM,1
828573,9 PM or later,2
828578,Before 9 AM,12
828582,5 PM - before 9 PM,20
828582,Before 9 AM,15
828584,5 PM - before 9 PM,3
828584,9 AM - before 11 AM,1
828586,2 PM - before 5 PM,3
828586,5 PM - before 9 PM,3
828586,Before 9 AM,2
828592,Before 9 AM,4
828594,11 AM - before 2 PM,1
828594,5 PM - before 9 PM,2
828604,11 AM - before 2 PM,10
828605,11 AM - before 2 PM,10
828616,Before 9 AM,15
828638,Before 9 AM,20
828645,Before 9 AM,4
828647,Before 9 AM,2
828649,11 AM - before 2 PM,1
828649,2 PM - before 5 PM,1
828657,2 PM - before 5 PM,5
828670,11 AM - before 2 PM,1
828670,5 PM - before 9 PM,2
828670,9 PM or later,1
828677,11 AM - before 2 PM,30
828677,5 PM - before 9 PM,4
828686,Before 9 AM,10
828687,Before 9 AM,12
828713,5 PM - before 9 PM,4
828713,9 PM or later,2
828717,5 PM - before 9 PM,4
828721,5 PM - before 9 PM,5
828721,Before 9 AM,10
828730,11 AM - before 2 PM,4
828730,2 PM - before 5 PM,4
828730,5 PM - before 9 PM,4
828730,9 AM - before 11 AM,4
828730,Before 9 AM,4
828797,5 PM - before 9 PM,8
828836,Before 9 AM,3
828862,5 PM - before 9 PM,10
828866,5 PM - before 9 PM,4
828866,9 AM - before 11 AM,4
828867,11 AM - before 2 PM,1
828867,5 PM - before 9 PM,1
828867,Before 9 AM,1
828868,5 PM - before 9 PM,4
828868,9 PM or later,1
828878,Before 9 AM,5
828892,2 PM - before 5 PM,5
828892,9 AM - before 11 AM,8
828902,5 PM - before 9 PM,4
828910,2 PM - before 5 PM,7
828910,Before 9 AM,8
828924,Before 9 AM,30
828940,11 AM - before 2 PM,4
828967,9 PM or later,6
828969,5 PM - before 9 PM,4
829041,11 AM - before 2 PM,2
829041,5 PM - before 9 PM,3
829090,11 AM - before 2 PM,2
829090,9 PM or later,1
829090,Before 9 AM,1
829094,2 PM - before 5 PM,1
829094,5 PM - before 9 PM,2
829094,9 AM - before 11 AM,2
829110,5 PM - before 9 PM,2
829110,9 PM or later,2
829136,5 PM - before 9 PM,7
829136,Before 9 AM,5
829159,5 PM - before 9 PM,3
829163,Before 9 AM,20
829171,5 PM - before 9 PM,5
829177,2 PM - before 5 PM,2
829177,5 PM - before 9 PM,1
829179,11 AM - before 2 PM,3
829179,2 PM - before 5 PM,2
829208,5 PM - before 9 PM,3
829208,9 AM - before 11 AM,3
829209,5 PM - before 9 PM,6
829209,9 PM or later,2
829239,5 PM - before 9 PM,2
829239,Before 9 AM,3
829250,9 AM - before 11 AM,8
829260,9 PM or later,6
829260,Before 9 AM,8
829288,2 PM - before 5 PM,2
829288,5 PM - before 9 PM,3
829293,9 AM - before 11 AM,4
829315,5 PM - before 9 PM,8
829315,Before 9 AM,8
829324,5 PM - before 9 PM,4
829330,9 AM - before 11 AM,3
829562,5 PM - before 9 PM,4
829591,5 PM - before 9 PM,6
829596,5 PM - before 9 PM,4
829606,Before 9 AM,30
829612,5 PM - before 9 PM,4
829630,Before 9 AM,30
829633,11 AM - before 2 PM,4
829633,9 AM - before 11 AM,4
829706,11 AM - before 2 PM,15
829707,11 AM - before 2 PM,10
829717,11 AM - before 2 PM,2
829717,5 PM - before 9 PM,4
829717,Before 9 AM,2
829804,2 PM - before 5 PM,2
829804,Before 9 AM,4
829822,5 PM - before 9 PM,10
829822,Before 9 AM,15
829843,2 PM - before 5 PM,2
829843,5 PM - before 9 PM,4
829843,9 PM or later,2
829870,5 PM - before 9 PM,1
829870,9 AM - before 11 AM,2
829870,Before 9 AM,2
829872,11 AM - before 2 PM,8
829874,11 AM - before 2 PM,20
829955,Before 9 AM,4
829974,2 PM - before 5 PM,2
829974,5 PM - before 9 PM,4
829974,9 PM or later,2
829975,11 AM - before 2 PM,2
829975,Before 9 AM,2
829976,5 PM - before 9 PM,3
829976,Before 9 AM,3
829983,2 PM - before 5 PM,4
829990,11 AM - before 2 PM,4
829990,2 PM - before 5 PM,4
830008,Before 9 AM,20
830035,5 PM - before 9 PM,5
830035,9 PM or later,6
830043,Before 9 AM,30
830044,11 AM - before 2 PM,6
830044,Before 9 AM,6
830051,11 AM - before 2 PM,30
830064,11 AM - before 2 PM,10
830114,5 PM - before 9 PM,3
830114,Before 9 AM,4
830134,Before 9 AM,10
830139,11 AM - before 2 PM,3
830139,5 PM - before 9 PM,3
830139,Before 9 AM,6
830160,Before 9 AM,30
830171,5 PM - before 9 PM,5
830171,Before 9 AM,5
830174,5 PM - before 9 PM,8
830193,5 PM - before 9 PM,4
830193,9 PM or later,2
830229,11 AM - before 2 PM,1
830229,9 PM or later,3
830229,Before 9 AM,1
830232,5 PM - before 9 PM,2
830232,9 AM - before 11 AM,2
830232,Before 9 AM,5
830247,5 PM - before 9 PM,5
830247,9 AM - before 11 AM,5
830247,Before 9 AM,10
830270,5 PM - before 9 PM,6
830270,Before 9 AM,6
830273,5 PM - before 9 PM,3
830273,Before 9 AM,2
830276,5 PM - before 9 PM,3
830276,9 AM - before 11 AM,2
830276,Before 9 AM,4
830288,5 PM - before 9 PM,4
830288,9 PM or later,2
830290,5 PM - before 9 PM,2
830290,9 PM or later,2
830291,5 PM - before 9 PM,3
830291,9 AM - before 11 AM,3
830301,2 PM - before 5 PM,4
830301,5 PM - before 9 PM,4
830301,9 AM - before 11 AM,4
830304,5 PM - before 9 PM,5
830304,9 PM or later,4
830304,Before 9 AM,4
830305,11 AM - before 2 PM,2
830305,9 PM or later,2
830329,5 PM - before 9 PM,8
830357,2 PM - before 5 PM,3
830357,5 PM - before 9 PM,2
830357,9 AM - before 11 AM,2
830359,Before 9 AM,30
830369,5 PM - before 9 PM,3
830369,9 AM - before 11 AM,3
830370,5 PM - before 9 PM,4
830372,5 PM - before 9 PM,10
830372,Before 9 AM,20
830373,5 PM - before 9 PM,4
830373,9 PM or later,2
830378,11 AM - before 2 PM,2
830378,5 PM - before 9 PM,2
830380,2 PM - before 5 PM,5
830380,Before 9 AM,25
830383,Before 9 AM,20
830390,5 PM - before 9 PM,2
830390,Before 9 AM,2
830404,5 PM - before 9 PM,5
830404,9 AM - before 11 AM,3
830441,Before 9 AM,2
830496,5 PM - before 9 PM,4
830498,5 PM - before 9 PM,4
830501,5 PM - before 9 PM,6
830501,9 PM or later,2
830522,2 PM - before 5 PM,3
830522,5 PM - before 9 PM,2
830531,9 AM - before 11 AM,3
830595,5 PM - before 9 PM,4
830601,2 PM - before 5 PM,2
830601,5 PM - before 9 PM,2
830611,5 PM - before 9 PM,4
830611,9 PM or later,2
830679,2 PM - before 5 PM,1
830679,9 AM - before 11 AM,2
830680,5 PM - before 9 PM,4
830680,9 AM - before 11 AM,2
830681,5 PM - before 9 PM,2
830771,11 AM - before 2 PM,30
830803,5 PM - before 9 PM,2
830803,9 AM - before 11 AM,1
830816,5 PM - before 9 PM,10
830816,Before 9 AM,10
830876,2 PM - before 5 PM,4
830876,5 PM - before 9 PM,3
830876,Before 9 AM,3
830887,Before 9 AM,15
830921,Before 9 AM,30
830927,Before 9 AM,30
830971,5 PM - before 9 PM,4
830994,Before 9 AM,10
830995,2 PM - before 5 PM,3
830995,5 PM - before 9 PM,3
830995,Before 9 AM,4
831002,11 AM - before 2 PM,1
831002,2 PM - before 5 PM,2
831002,5 PM - before 9 PM,2
831002,9 AM - before 11 AM,1
831007,5 PM - before 9 PM,6
831007,9 AM - before 11 AM,4
831022,Before 9 AM,30
831354,2 PM - before 5 PM,8
831354,5 PM - before 9 PM,8
831354,9 AM - before 11 AM,9
831365,5 PM - before 9 PM,4
831368,5 PM - before 9 PM,5
831372,5 PM - before 9 PM,4
831372,9 AM - before 11 AM,4
831374,5 PM - before 9 PM,8
831375,Before 9 AM,8
831421,5 PM - before 9 PM,2
831421,9 AM - before 11 AM,2
831421,Before 9 AM,4
831550,2 PM - before 5 PM,2
831556,9 AM - before 11 AM,3
831563,5 PM - before 9 PM,3
831587,2 PM - before 5 PM,2
831587,5 PM - before 9 PM,3
831587,Before 9 AM,4
831616,5 PM - before 9 PM,3
831619,Before 9 AM,7
831668,5 PM - before 9 PM,5
831668,Before 9 AM,5
831669,11 AM - before 2 PM,2
831669,2 PM - before 5 PM,2
831686,5 PM - before 9 PM,4
831691,5 PM - before 9 PM,4
831707,5 PM - before 9 PM,4
831707,9 AM - before 11 AM,4
831750,5 PM - before 9 PM,2
831752,11 AM - before 2 PM,6
831752,5 PM - before 9 PM,6
831761,Before 9 AM,30
831763,Before 9 AM,6
831771,Before 9 AM,15
831775,5 PM - before 9 PM,3
831775,9 AM - before 11 AM,3
831781,5 PM - before 9 PM,4
831784,2 PM - before 5 PM,2
831784,Before 9 AM,2
831785,5 PM - before 9 PM,5
831832,9 AM - before 11 AM,4
831840,11 AM - before 2 PM,4
831840,5 PM - before 9 PM,4
831841,5 PM - before 9 PM,4
831844,5 PM - before 9 PM,4
831851,5 PM - before 9 PM,8
831851,Before 9 AM,22
831864,11 AM - before 2 PM,2
831864,2 PM - before 5 PM,3
831864,5 PM - before 9 PM,3
831875,2 PM - before 5 PM,2
831875,5 PM - before 9 PM,3
831898,5 PM - before 9 PM,3
831907,Before 9 AM,10
831910,5 PM - before 9 PM,2
831910,Before 9 AM,3
831912,5 PM - before 9 PM,4
831912,9 PM or later,4
831913,Before 9 AM,30
831922,11 AM - before 2 PM,3
831922,5 PM - before 9 PM,2
831922,Before 9 AM,5
831941,Before 9 AM,30
831947,9 AM - before 11 AM,5
831947,Before 9 AM,25
831960,5 PM - before 9 PM,4
831960,Before 9 AM,6
831963,11 AM - before 2 PM,3
831963,2 PM - before 5 PM,2
832004,5 PM - before 9 PM,2
832004,Before 9 AM,3
832031,5 PM - before 9 PM,20
832031,Before 9 AM,10
832048,Before 9 AM,12
832053,5 PM - before 9 PM,12
832053,9 PM or later,8
832113,5 PM - before 9 PM,3
832198,2 PM - before 5 PM,11
832198,5 PM - before 9 PM,11
832198,Before 9 AM,8
832228,11 AM - before 2 PM,4
832228,5 PM - before 9 PM,4
832228,Before 9 AM,2
832244,5 PM - before 9 PM,2
832244,9 AM - before 11 AM,2
832244,Before 9 AM,2
832349,5 PM - before 9 PM,10
832349,Before 9 AM,15
832355,2 PM - before 5 PM,2
832355,5 PM - before 9 PM,2
832380,Before 9 AM,30
832423,11 AM - before 2 PM,20
832423,Before 9 AM,10
832789,5 PM - before 9 PM,4
832795,11 AM - before 2 PM,20
832795,Before 9 AM,10
832796,5 PM - before 9 PM,5
832802,5 PM - before 9 PM,3
832802,9 PM or later,2
832854,5 PM - before 9 PM,4
832856,5 PM - before 9 PM,4
832864,2 PM - before 5 PM,2
832864,9 AM - before 11 AM,4
832871,2 PM - before 5 PM,2
832871,5 PM - before 9 PM,1
832929,5 PM - before 9 PM,4
832947,2 PM - before 5 PM,3
832947,5 PM - before 9 PM,3
832947,9 AM - before 11 AM,2
832949,11 AM - before 2 PM,3
832949,5 PM - before 9 PM,3
833025,Before 9 AM,10
833028,9 AM - before 11 AM,4
833056,Before 9 AM,5
833064,11 AM - before 2 PM,5
833064,5 PM - before 9 PM,5
833064,Before 9 AM,10
833157,2 PM - before 5 PM,9
833157,5 PM - before 9 PM,12
833157,Before 9 AM,9
833162,5 PM - before 9 PM,7
833162,Before 9 AM,5
833174,Before 9 AM,30
833223,2 PM - before 5 PM,3
833223,5 PM - before 9 PM,3
833228,5 PM - before 9 PM,3
833228,9 AM - before 11 AM,2
833234,2 PM - before 5 PM,4
833234,5 PM - before 9 PM,4
833266,Before 9 AM,2
833274,2 PM - before 5 PM,2
833315,5 PM - before 9 PM,4
833319,5 PM - before 9 PM,4
833319,9 PM or later,2
833321,5 PM - before 9 PM,4
833324,5 PM - before 9 PM,4
833324,9 AM - before 11 AM,4
833328,2 PM - before 5 PM,4
833332,11 AM - before 2 PM,10
833332,5 PM - before 9 PM,10
833332,Before 9 AM,10
833354,11 AM - before 2 PM,5
833354,5 PM - before 9 PM,5
833354,Before 9 AM,2
833355,5 PM - before 9 PM,4
833355,Before 9 AM,1
833371,2 PM - before 5 PM,2
833371,9 AM - before 11 AM,2
833401,Before 9 AM,4
833403,Before 9 AM,4
833418,Before 9 AM,2
833419,11 AM - before 2 PM,1
833419,5 PM - before 9 PM,4
833429,11 AM - before 2 PM,3
833429,5 PM - before 9 PM,2
833429,9 AM - before 11 AM,3
833439,5 PM - before 9 PM,5
833439,Before 9 AM,5
833440,5 PM - before 9 PM,5
833454,5 PM - before 9 PM,2
833454,Before 9 AM,8
833455,5 PM - before 9 PM,2
833455,Before 9 AM,8
833463,Before 9 AM,20
833469,Before 9 AM,3
833473,5 PM - before 9 PM,3
833473,9 AM - before 11 AM,3
833476,Before 9 AM,30
833521,5 PM - before 9 PM,2
833521,Before 9 AM,2
833571,9 AM - before 11 AM,4
833581,Before 9 AM,6
833597,Before 9 AM,25
833622,Before 9 AM,5
833631,2 PM - before 5 PM,5
833631,5 PM - before 9 PM,5
833705,Before 9 AM,4
833714,5 PM - before 9 PM,6
833714,Before 9 AM,6
833859,5 PM - before 9 PM,10
833859,Before 9 AM,20
833862,11 AM - before 2 PM,15
833862,Before 9 AM,10
833869,Before 9 AM,4
833873,11 AM - before 2 PM,3
833873,2 PM - before 5 PM,4
833873,Before 9 AM,3
833906,11 AM - before 2 PM,30
833906,Before 9 AM,30
834043,Before 9 AM,4
834106,5 PM - before 9 PM,4
834106,Before 9 AM,30
834317,2 PM - before 5 PM,6
834317,Before 9 AM,6
834366,2 PM - before 5 PM,5
834366,5 PM - before 9 PM,5
834430,11 AM - before 2 PM,5
834430,5 PM - before 9 PM,5
834432,Before 9 AM,10
834478,5 PM - before 9 PM,4
834478,Before 9 AM,2
834545,11 AM - before 2 PM,2
834545,9 PM or later,2
834545,Before 9 AM,2
834563,5 PM - before 9 PM,4
834569,9 AM - before 11 AM,2
834569,Before 9 AM,4
834581,5 PM - before 9 PM,3
834581,Before 9 AM,3
834618,5 PM - before 9 PM,10
834618,9 PM or later,5
834618,Before 9 AM,5
834620,5 PM - before 9 PM,15
834620,9 PM or later,10
834625,11 AM - before 2 PM,13
834625,5 PM - before 9 PM,7
834625,Before 9 AM,10
834628,5 PM - before 9 PM,2
834669,Before 9 AM,10
834672,5 PM - before 9 PM,4
834697,5 PM - before 9 PM,3
834705,9 AM - before 11 AM,12
834722,Before 9 AM,6
834735,11 AM - before 2 PM,2
834735,9 PM or later,3
834742,11 AM - before 2 PM,10
834742,5 PM - before 9 PM,10
834742,Before 9 AM,10
834765,9 AM - before 11 AM,16
834781,11 AM - before 2 PM,2
834781,9 AM - before 11 AM,3
834791,11 AM - before 2 PM,2
834791,5 PM - before 9 PM,2
834791,9 AM - before 11 AM,2
834791,Before 9 AM,2
834809,11 AM - before 2 PM,2
834809,2 PM - before 5 PM,2
834824,5 PM - before 9 PM,3
834824,9 PM or later,1
834833,11 AM - before 2 PM,6
834833,5 PM - before 9 PM,6
834875,11 AM - before 2 PM,4
834875,9 AM - before 11 AM,2
834875,Before 9 AM,4
834879,5 PM - before 9 PM,1
834879,Before 9 AM,4
834883,5 PM - before 9 PM,4
834886,Before 9 AM,30
834888,Before 9 AM,12
834889,5 PM - before 9 PM,10
834889,Before 9 AM,20
834890,11 AM - before 2 PM,5
834890,5 PM - before 9 PM,5
834890,Before 9 AM,10
834900,2 PM - before 5 PM,2
834900,9 AM - before 11 AM,2
834929,11 AM - before 2 PM,2
834929,5 PM - before 9 PM,6
834947,Before 9 AM,10
835005,11 AM - before 2 PM,4
835005,5 PM - before 9 PM,3
835010,11 AM - before 2 PM,15
835010,Before 9 AM,15
835013,2 PM - before 5 PM,2
835013,5 PM - before 9 PM,2
835047,5 PM - before 9 PM,6
835047,9 PM or later,6
835059,5 PM - before 9 PM,4
835059,Before 9 AM,1
835060,2 PM - before 5 PM,3
835060,5 PM - before 9 PM,2
835098,11 AM - before 2 PM,2
835098,5 PM - before 9 PM,1
835106,Before 9 AM,5
835124,11 AM - before 2 PM,2
835124,2 PM - before 5 PM,2
835124,5 PM - before 9 PM,2
835152,5 PM - before 9 PM,4
835176,11 AM - before 2 PM,1
835176,9 PM or later,3
835202,5 PM - before 9 PM,4
835226,2 PM - before 5 PM,2
835226,5 PM - before 9 PM,2
835255,2 PM - before 5 PM,10
835255,5 PM - before 9 PM,15
835255,Before 9 AM,5
835305,5 PM - before 9 PM,4
835305,Before 9 AM,4
835311,Before 9 AM,25
835334,Before 9 AM,6
835427,2 PM - before 5 PM,1
835427,Before 9 AM,3
835722,5 PM - before 9 PM,4
835722,9 AM - before 11 AM,4
835855,5 PM - before 9 PM,9
835855,Before 9 AM,25
835884,5 PM - before 9 PM,4
835884,Before 9 AM,2
835886,5 PM - before 9 PM,1
835886,Before 9 AM,5
835914,Before 9 AM,25
835932,Before 9 AM,8
835954,5 PM - before 9 PM,5
835954,9 PM or later,5
835954,Before 9 AM,5
835955,Before 9 AM,30
836024,5 PM - before 9 PM,4
836026,2 PM - before 5 PM,6
836026,Before 9 AM,14
836039,5 PM - before 9 PM,30
836039,Before 9 AM,30
836048,2 PM - before 5 PM,2
836059,2 PM - before 5 PM,4
836059,5 PM - before 9 PM,4
836068,5 PM - before 9 PM,3
836068,9 AM - before 11 AM,5
836069,5 PM - before 9 PM,5
836069,Before 9 AM,10
836080,5 PM - before 9 PM,5
836093,9 AM - before 11 AM,4
836098,Before 9 AM,10
836101,11 AM - before 2 PM,15
836101,5 PM - before 9 PM,15
836102,11 AM - before 2 PM,15
836102,5 PM - before 9 PM,10
836104,Before 9 AM,5
836129,Before 9 AM,12
836131,11 AM - before 2 PM,5
836131,5 PM - before 9 PM,5
836136,5 PM - before 9 PM,3
836136,9 AM - before 11 AM,5
836139,11 AM - before 2 PM,2
836139,2 PM - before 5 PM,4
836139,5 PM - before 9 PM,4
836142,5 PM - before 9 PM,2
836142,9 AM - before 11 AM,6
836148,9 AM - before 11 AM,15
836148,Before 9 AM,15
836152,Before 9 AM,30
836158,Before 9 AM,4
836195,2 PM - before 5 PM,6
836195,5 PM - before 9 PM,6
836195,9 AM - before 11 AM,8
836201,Before 9 AM,16
836202,11 AM - before 2 PM,10
836202,2 PM - before 5 PM,10
836202,Before 9 AM,10
836215,Before 9 AM,30
836223,2 PM - before 5 PM,5
836223,5 PM - before 9 PM,10
836280,Before 9 AM,10
836281,Before 9 AM,10
836288,Before 9 AM,10
836296,Before 9 AM,4
836332,5 PM - before 9 PM,10
836332,Before 9 AM,10
836347,5 PM - before 9 PM,5
836347,Before 9 AM,25
836365,5 PM - before 9 PM,15
836365,Before 9 AM,10
836372,9 PM or later,10
836412,9 PM or later,4
836412,Before 9 AM,4
836424,9 AM - before 11 AM,16
836435,11 AM - before 2 PM,1
836435,2 PM - before 5 PM,1
836455,2 PM - before 5 PM,10
836455,9 AM - before 11 AM,20
836457,11 AM - before 2 PM,4
836457,2 PM - before 5 PM,1
836459,5 PM - before 9 PM,3
836496,11 AM - before 2 PM,6
836496,Before 9 AM,6
836549,2 PM - before 5 PM,5
836549,5 PM - before 9 PM,5
836554,2 PM - before 5 PM,8
836554,Before 9 AM,8
836572,2 PM - before 5 PM,2
836572,5 PM - before 9 PM,3
836583,2 PM - before 5 PM,1
836583,9 AM - before 11 AM,3
836583,Before 9 AM,2
836615,5 PM - before 9 PM,4
836626,11 AM - before 2 PM,2
836626,2 PM - before 5 PM,2
836626,5 PM - before 9 PM,2
836626,9 AM - before 11 AM,2
836626,Before 9 AM,2
836639,5 PM - before 9 PM,4
836716,9 AM - before 11 AM,10
836718,Before 9 AM,10
836720,11 AM - before 2 PM,14
836736,5 PM - before 9 PM,10
836736,9 AM - before 11 AM,10
836738,Before 9 AM,4
837080,Before 9 AM,18
837140,Before 9 AM,10
837144,Before 9 AM,10
837154,2 PM - before 5 PM,3
837154,9 AM - before 11 AM,2
837171,5 PM - before 9 PM,20
837171,Before 9 AM,10
837211,5 PM - before 9 PM,7
837211,Before 9 AM,3
837224,11 AM - before 2 PM,2
837224,2 PM - before 5 PM,4
837224,5 PM - before 9 PM,3
837224,9 AM - before 11 AM,3
837232,5 PM - before 9 PM,3
837232,9 AM - before 11 AM,3
837236,9 AM - before 11 AM,4
837278,11 AM - before 2 PM,4
837278,Before 9 AM,4
837323,2 PM - before 5 PM,4
837323,Before 9 AM,8
837341,5 PM - before 9 PM,4
837341,9 PM or later,4
837344,Before 9 AM,10
837346,Before 9 AM,7
837375,5 PM - before 9 PM,2
837375,9 AM - before 11 AM,2
837390,5 PM - before 9 PM,3
837390,9 AM - before 11 AM,1
837417,Before 9 AM,4
837441,11 AM - before 2 PM,2
837441,2 PM - before 5 PM,2
837491,Before 9 AM,6
837506,5 PM - before 9 PM,10
837506,Before 9 AM,10
837515,5 PM - before 9 PM,4
837515,9 AM - before 11 AM,3
837553,11 AM - before 2 PM,2
837553,2 PM - before 5 PM,2
837565,Before 9 AM,15
837567,9 AM - before 11 AM,12
837569,11 AM - before 2 PM,2
837569,2 PM - before 5 PM,2
837569,5 PM - before 9 PM,2
837569,9 AM - before 11 AM,2
837596,2 PM - before 5 PM,2
837600,5 PM - before 9 PM,5
837600,9 AM - before 11 AM,5
837606,Before 9 AM,5
837620,2 PM - before 5 PM,2
837620,5 PM - before 9 PM,2
837644,2 PM - before 5 PM,2
837644,5 PM - before 9 PM,3
837644,9 AM - before 11 AM,5
837652,2 PM - before 5 PM,2
837652,Before 9 AM,8
837658,2 PM - before 5 PM,10
837658,Before 9 AM,20
837661,5 PM - before 9 PM,5
837715,11 AM - before 2 PM,4
837715,Before 9 AM,4
837730,Before 9 AM,30
837755,2 PM - before 5 PM,2
837755,Before 9 AM,4
837756,11 AM - before 2 PM,10
837756,5 PM - before 9 PM,10
837756,Before 9 AM,10
837764,2 PM - before 5 PM,2
837764,5 PM - before 9 PM,2
837766,Before 9 AM,15
837772,5 PM - before 9 PM,8
837772,Before 9 AM,2
837788,5 PM - before 9 PM,15
837788,Before 9 AM,15
837803,5 PM - before 9 PM,10
837831,11 AM - before 2 PM,7
837831,5 PM - before 9 PM,8
837831,Before 9 AM,20
837854,5 PM - before 9 PM,4
837854,Before 9 AM,2
837884,2 PM - before 5 PM,8
837884,9 AM - before 11 AM,8
837898,11 AM - before 2 PM,10
837898,5 PM - before 9 PM,5
837898,Before 9 AM,5
837954,5 PM - before 9 PM,2
837954,9 AM - before 11 AM,2
838008,Before 9 AM,6
838054,5 PM - before 9 PM,5
838114,5 PM - before 9 PM,7
838114,Before 9 AM,23
838115,2 PM - before 5 PM,10
838115,9 AM - before 11 AM,6
838121,2 PM - before 5 PM,2
838121,5 PM - before 9 PM,2
838141,Before 9 AM,30
838170,11 AM - before 2 PM,4
838170,Before 9 AM,4
838196,2 PM - before 5 PM,22
838196,5 PM - before 9 PM,8
838196,Before 9 AM,30
838213,5 PM - before 9 PM,12
838219,5 PM - before 9 PM,5
838219,Before 9 AM,10
838254,Before 9 AM,30
838277,Before 9 AM,10
838300,5 PM - before 9 PM,10
838300,Before 9 AM,20
838345,5 PM - before 9 PM,10
838508,11 AM - before 2 PM,12
838508,Before 9 AM,12
838630,Before 9 AM,4
838658,Before 9 AM,4
838671,Before 9 AM,5
838703,5 PM - before 9 PM,4
838703,9 AM - before 11 AM,4
838742,9 AM - before 11 AM,8
838788,5 PM - before 9 PM,2
838788,9 AM - before 11 AM,2
838803,11 AM - before 2 PM,5
838803,5 PM - before 9 PM,5
838803,Before 9 AM,5
838856,11 AM - before 2 PM,2
838856,5 PM - before 9 PM,3
