ID,Needstates,Day#Daypart,NeedstateGroup
826490,Socializing with family / relatives,Weekends,Socializing
826495,Drinking ice-blended,11 AM - before 2 PM,Drinking beverages
826495,Drinking ice-blended,5 PM - before 9 PM,Drinking beverages
826495,Drinking ice-blended,Overall,Drinking beverages
826495,Drinking ice-blended,Weekends,Drinking beverages
826495,Drinking tea,5 PM - before 9 PM,Drinking beverages
826495,Drinking tea,Before 9 AM,Drinking beverages
826495,Drinking tea,Overall,Drinking beverages
826495,Drinking tea,Weekends,Drinking beverages
826495,Socializing with colleagues,11 AM - before 2 PM,Socializing
826495,Socializing with colleagues,Before 9 AM,Socializing
826495,Socializing with colleagues,Overall,Socializing
826495,Socializing with colleagues,Weekends,Socializing
826495,Socializing with family / relatives,5 PM - before 9 PM,Socializing
826495,Socializing with family / relatives,Overall,Socializing
826495,Socializing with family / relatives,Weekends,Socializing
826495,Socializing with friends,Overall,Socializing
826495,Socializing with friends,Weekends,Socializing
826500,Drinking coffee,9 AM - before 11 AM,Drinking beverages
826500,Drinking coffee,Before 9 AM,Drinking beverages
826500,Drinking coffee,Overall,Drinking beverages
826500,Drinking coffee,Weekdays,Drinking beverages
826500,Drinking coffee,Weekends,Drinking beverages
826500,Socializing with friends,9 AM - before 11 AM,Socializing
826500,Socializing with friends,Before 9 AM,Socializing
826500,Socializing with friends,Overall,Socializing
826500,Socializing with friends,Weekdays,Socializing
826500,Socializing with friends,Weekends,Socializing
826501,Drinking coffee,2 PM - before 5 PM,Drinking beverages
826501,Drinking coffee,Before 9 AM,Drinking beverages
826501,Drinking coffee,Overall,Drinking beverages
826501,Drinking coffee,Weekdays,Drinking beverages
826501,Drinking coffee,Weekends,Drinking beverages
826501,"Enterntainment (watching movies. Playing games, browsing web,…)",2 PM - before 5 PM,Relaxing & entertainment
826501,"Enterntainment (watching movies. Playing games, browsing web,…)",Before 9 AM,Relaxing & entertainment
826501,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826501,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekends,Relaxing & entertainment
826501,Socializing with friends,2 PM - before 5 PM,Socializing
826501,Socializing with friends,Before 9 AM,Socializing
826501,Socializing with friends,Overall,Socializing
826501,Socializing with friends,Weekdays,Socializing
826501,Socializing with friends,Weekends,Socializing
826510,Drinking coffee,Before 9 AM,Drinking beverages
826510,Drinking coffee,Overall,Drinking beverages
826510,Drinking coffee,Weekdays,Drinking beverages
826510,Drinking coffee,Weekends,Drinking beverages
826535,Drinking coffee,11 AM - before 2 PM,Drinking beverages
826535,Drinking coffee,2 PM - before 5 PM,Drinking beverages
826535,Drinking coffee,5 PM - before 9 PM,Drinking beverages
826535,Drinking coffee,9 AM - before 11 AM,Drinking beverages
826535,Drinking coffee,Before 9 AM,Drinking beverages
826535,Drinking coffee,Overall,Drinking beverages
826535,Drinking coffee,Weekdays,Drinking beverages
826535,Drinking coffee,Weekends,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",11 AM - before 2 PM,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",2 PM - before 5 PM,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",5 PM - before 9 PM,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",9 AM - before 11 AM,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",Before 9 AM,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",Weekdays,Drinking beverages
826535,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages
826535,Drinking tea,11 AM - before 2 PM,Drinking beverages
826535,Drinking tea,2 PM - before 5 PM,Drinking beverages
826535,Drinking tea,5 PM - before 9 PM,Drinking beverages
826535,Drinking tea,9 AM - before 11 AM,Drinking beverages
826535,Drinking tea,Before 9 AM,Drinking beverages
826535,Drinking tea,Overall,Drinking beverages
826535,Drinking tea,Weekdays,Drinking beverages
826535,Drinking tea,Weekends,Drinking beverages
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",11 AM - before 2 PM,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",2 PM - before 5 PM,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",5 PM - before 9 PM,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",9 AM - before 11 AM,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",Before 9 AM,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekdays,Relaxing & entertainment
826535,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekends,Relaxing & entertainment
826535,Socializing with friends,11 AM - before 2 PM,Socializing
826535,Socializing with friends,2 PM - before 5 PM,Socializing
826535,Socializing with friends,5 PM - before 9 PM,Socializing
826535,Socializing with friends,9 AM - before 11 AM,Socializing
826535,Socializing with friends,Before 9 AM,Socializing
826535,Socializing with friends,Overall,Socializing
826535,Socializing with friends,Weekdays,Socializing
826535,Socializing with friends,Weekends,Socializing
826553,"Enterntainment (watching movies. Playing games, browsing web,…)",2 PM - before 5 PM,Relaxing & entertainment
826553,"Enterntainment (watching movies. Playing games, browsing web,…)",Before 9 AM,Relaxing & entertainment
826553,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826553,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekdays,Relaxing & entertainment
826553,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekends,Relaxing & entertainment
826553,Socializing with family / relatives,2 PM - before 5 PM,Socializing
826553,Socializing with family / relatives,Overall,Socializing
826553,Socializing with family / relatives,Weekdays,Socializing
826553,Socializing with family / relatives,Weekends,Socializing
826553,Socializing with friends,2 PM - before 5 PM,Socializing
826553,Socializing with friends,Before 9 AM,Socializing
826553,Socializing with friends,Overall,Socializing
826553,Socializing with friends,Weekdays,Socializing
826553,Socializing with friends,Weekends,Socializing
826584,Drinking coffee,Before 9 AM,Drinking beverages
826584,Drinking coffee,Overall,Drinking beverages
826584,Drinking coffee,Weekends,Drinking beverages
826584,Drinking tea,Before 9 AM,Drinking beverages
826584,Drinking tea,Overall,Drinking beverages
826584,Drinking tea,Weekends,Drinking beverages
826584,Have meals (breakfast / lunch / dinner),Before 9 AM,Meals & Snack
826584,Have meals (breakfast / lunch / dinner),Overall,Meals & Snack
826584,Have meals (breakfast / lunch / dinner),Weekends,Meals & Snack
826584,Relaxing (Alone),Before 9 AM,Relaxing & entertainment
826584,Relaxing (Alone),Overall,Relaxing & entertainment
826584,Relaxing (Alone),Weekends,Relaxing & entertainment
826584,Socializing with friends,Before 9 AM,Socializing
826584,Socializing with friends,Overall,Socializing
826584,Socializing with friends,Weekends,Socializing
826591,Drinking coffee,5 PM - before 9 PM,Drinking beverages
826591,Drinking coffee,Overall,Drinking beverages
826591,Drinking coffee,Weekdays,Drinking beverages
826591,Socializing with friends,5 PM - before 9 PM,Socializing
826591,Socializing with friends,Overall,Socializing
826591,Socializing with friends,Weekdays,Socializing
826593,Drinking coffee,Before 9 AM,Drinking beverages
826593,Drinking coffee,Overall,Drinking beverages
826593,Drinking coffee,Weekends,Drinking beverages
826600,Drinking ice-blended,2 PM - before 5 PM,Drinking beverages
826600,Drinking ice-blended,Overall,Drinking beverages
826600,Drinking ice-blended,Weekends,Drinking beverages
826600,"Drinking other beverages (excluding tea, coffee, freeze)",2 PM - before 5 PM,Drinking beverages
826600,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages
826600,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages
826600,Socializing with friends,2 PM - before 5 PM,Socializing
826600,Socializing with friends,Overall,Socializing
826600,Socializing with friends,Weekends,Socializing
826601,Drinking coffee,9 AM - before 11 AM,Drinking beverages
826601,Drinking coffee,Overall,Drinking beverages
826601,Drinking coffee,Weekends,Drinking beverages
826601,"Enterntainment (watching movies. Playing games, browsing web,…)",9 AM - before 11 AM,Relaxing & entertainment
826601,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826601,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekends,Relaxing & entertainment
826601,Socializing with friends,9 AM - before 11 AM,Socializing
826601,Socializing with friends,Overall,Socializing
826601,Socializing with friends,Weekends,Socializing
826606,Drinking coffee,Before 9 AM,Drinking beverages
826606,Drinking coffee,Overall,Drinking beverages
826606,Drinking coffee,Weekends,Drinking beverages
826606,Socializing with friends,Before 9 AM,Socializing
826606,Socializing with friends,Overall,Socializing
826606,Socializing with friends,Weekends,Socializing
826607,Drinking coffee,Before 9 AM,Drinking beverages
826607,Drinking coffee,Overall,Drinking beverages
826607,Drinking coffee,Weekdays,Drinking beverages
826607,Drinking coffee,Weekends,Drinking beverages
826610,Drinking coffee,Before 9 AM,Drinking beverages
826610,Drinking coffee,Overall,Drinking beverages
826610,Drinking coffee,Weekdays,Drinking beverages
826610,Drinking coffee,Weekends,Drinking beverages
826614,Drinking coffee,5 PM - before 9 PM,Drinking beverages
826614,Drinking coffee,Overall,Drinking beverages
826614,Drinking coffee,Weekends,Drinking beverages
826614,"Drinking other beverages (excluding tea, coffee, freeze)",5 PM - before 9 PM,Drinking beverages
826614,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages
826614,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages
826614,"Enterntainment (watching movies. Playing games, browsing web,…)",5 PM - before 9 PM,Relaxing & entertainment
826614,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826614,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekends,Relaxing & entertainment
826614,Socializing with colleagues,5 PM - before 9 PM,Socializing
826614,Socializing with colleagues,Overall,Socializing
826614,Socializing with colleagues,Weekends,Socializing
826614,Socializing with friends,5 PM - before 9 PM,Socializing
826614,Socializing with friends,Overall,Socializing
826614,Socializing with friends,Weekends,Socializing
826615,"Drinking other beverages (excluding tea, coffee, freeze)",Before 9 AM,Drinking beverages
826615,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages
826615,"Drinking other beverages (excluding tea, coffee, freeze)",Weekdays,Drinking beverages
826615,"Enterntainment (watching movies. Playing games, browsing web,…)",5 PM - before 9 PM,Relaxing & entertainment
826615,"Enterntainment (watching movies. Playing games, browsing web,…)",Overall,Relaxing & entertainment
826615,"Enterntainment (watching movies. Playing games, browsing web,…)",Weekdays,Relaxing & entertainment
826615,Socializing with family / relatives,5 PM - before 9 PM,Socializing
826615,Socializing with family / relatives,Overall,Socializing
826615,Socializing with family / relatives,Weekdays,Socializing
826615,Socializing with friends,5 PM - before 9 PM,Socializing
826615,Socializing with friends,Overall,Socializing
826615,Socializing with friends,Weekdays,Socializing
826617,Drinking coffee,9 AM - before 11 AM,Drinking beverages
826617,Drinking coffee,Overall,Drinking beverages
826617,Drinking coffee,Weekends,Drinking beverages
826617,Relaxing (Alone),Overall,Relaxing & entertainment
826617,Relaxing (Alone),Weekends,Relaxing & entertainment
826617,Socializing with family / relatives,Overall,Socializing
826617,Socializing with family / relatives,Weekends,Socializing
826617,Socializing with friends,9 AM - before 11 AM,Socializing
826617,Socializing with friends,Overall,Socializing
826617,Socializing with friends,Weekends,Socializing
826619,Drinking coffee,2 PM - before 5 PM,Drinking beverages
826619,Drinking coffee,Overall,Drinking beverages
826619,Drinking coffee,Weekends,Drinking beverages
826619,Socializing with colleagues,2 PM - before 5 PM,Socializing
826619,Socializing with colleagues,Overall,Socializing
